listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,price_per_sqft
160001,16,2025-11-01,Apartment,1,637.07,182821.64,Sold,C1156,286.9726089754658
160004,16,2025-11-01,Office,1,637.07,203005.54,Sold,C1877,318.6549986657667
160017,16,2025-11-01,Apartment,3,466.91,155288.54,Available,,332.58773639459423
160075,16,2025-11-01,Apartment,9,1524.04,470652.98,Sold,C1789,308.8193092044828
160087,16,2025-11-01,Apartment,10,1608.56,457443.89,Sold,C1059,284.3809929377829
160149,16,2025-11-01,Apartment,19,1163.06,316833.18,Sold,C1307,272.4134438464052
160175,16,2025-11-01,Apartment,21,837.95,248809.12,Sold,C1749,296.9259741034668
160221,16,2025-11-01,Apartment,27,1164.55,315946.58,Available,,271.30357648877253
160299,16,2025-11-01,Office,35,629.97,185818.63,Sold,C0967,294.9642522659809
160330,16,2025-11-01,Apartment,39,1562.93,576814.21,Sold,C1425,369.0595292175593
160380,16,2025-11-01,Apartment,44,1695.03,485666.87,Sold,C0184,286.52405562143446
170028,17,2025-11-01,Office,2,1738.5,609069.59,Sold,C1608,350.3420132297958
170035,17,2025-11-01,Apartment,2,1738.5,500319.59,Sold,C0472,287.788087431694
170083,17,2025-11-01,Apartment,10,1059.07,362011.56,Sold,C1374,341.8202385111466
170118,17,2025-11-01,Apartment,14,1646.02,461159.55,Sold,C0506,280.1664317566008
170193,17,2025-11-01,Apartment,22,1221.66,389362.89,Sold,C1274,318.7162467462305
170203,17,2025-11-01,Apartment,23,1025.52,308623.72,Available,,300.9436383493252
170273,17,2025-11-01,Apartment,33,1532.89,492997.29,Sold,C0558,321.6129598340389
170283,17,2025-11-01,Office,34,1672.99,512206.73,Sold,C1331,306.16245763573005
170319,17,2025-11-01,Apartment,39,1341.67,350729.78,Sold,C0205,261.4128511481959
170322,17,2025-11-01,Apartment,39,1341.67,382287.72,Sold,C1024,284.93423867269894
170363,17,2025-11-01,Office,46,1582.61,563644.13,Sold,C1285,356.14846993257976
170365,17,2025-11-01,Office,46,1582.61,446323.73,Available,,282.0175090515035
170386,17,2025-11-01,Office,48,1833.96,427154.66,Sold,C1355,232.9138367249013
170397,17,2025-11-01,Apartment,48,1833.96,579893.68,Sold,C0079,316.1975615607756
170422,17,2025-11-01,Apartment,49,1283.67,420964.33,Sold,C0569,327.9381227262458
170425,17,2025-11-01,Office,49,1283.67,354856.93,Available,,276.4393730475901
180011,18,2025-11-01,Apartment,2,650.96,228045.99,Available,,350.3225851050756
180016,18,2025-11-01,Apartment,2,650.96,173736.31,Available,,266.89245114907214
180025,18,2025-11-01,Apartment,3,524.48,145804.45,Available,,277.9981124161074
180043,18,2025-11-01,Apartment,5,883.32,254226.38,Sold,C0779,287.8077933251823
180119,18,2025-11-01,Apartment,16,1360.96,424747.54,Sold,C1494,312.0940659534446
180176,18,2025-11-01,Apartment,23,1659.02,388638.89,Available,,234.25811020964184
180234,18,2025-11-01,Apartment,29,578.36,187806.73,Sold,C0994,324.72288885815067
180242,18,2025-11-01,Apartment,30,1795.66,554041.06,Available,,308.54452401902364
180270,18,2025-11-01,Apartment,32,1512.9,446062.57,Available,,294.8394275893978
180283,18,2025-11-01,Apartment,35,799.05,215198.92,Sold,C1917,269.31846567799266
180293,18,2025-11-01,Apartment,36,1089.77,319872.98,Sold,C0104,293.5233856685355
180338,18,2025-11-01,Apartment,38,1219.8,372238.56,Sold,C0344,305.1636005902607
180350,18,2025-11-01,Apartment,40,990.46,332586.48,Sold,C1133,335.7899157967005
180409,18,2025-11-01,Apartment,46,1410.38,429061.94,Available,,304.217260596435
180443,18,2025-11-01,Apartment,50,854.74,261586.38,Available,,306.04204787420736
180454,18,2025-11-01,Office,51,1527.31,462493.65,Sold,C1192,302.8158330659788
180478,18,2025-11-01,Office,53,1806.7,553251.13,Sold,C1805,306.22191287983617
180510,18,2025-11-01,Apartment,56,1311.59,344932.72,Sold,C1671,262.98822040424216
180566,18,2025-11-01,Office,66,1631.24,474549.83,Sold,C1428,290.91355655820115
190012,19,2025-11-01,Apartment,3,1468.68,441268.43,Sold,C1110,300.4523994335049
190048,19,2025-11-01,Apartment,8,974.77,337242.78,Available,,345.9716445930835
190064,19,2025-11-01,Apartment,10,747.71,184861.04,Available,,247.23628144601517
190074,19,2025-11-01,Apartment,11,1869.93,587752.9,Sold,C1632,314.3181295556518
190115,19,2025-11-01,Apartment,16,1711.98,494772.35,Sold,C1624,289.0059171252
190121,19,2025-11-01,Apartment,16,1711.98,419974.59,Sold,C0167,245.31512634493396
190141,19,2025-11-01,Apartment,19,1697.73,546860.26,Sold,C0102,322.11262097035456
190251,19,2025-11-01,Office,29,1657.84,629727.03,Sold,C0265,379.84789243835354
190270,19,2025-11-01,Apartment,31,1089.64,294188.66,Sold,C1973,269.98702323703236
190372,19,2025-11-01,Apartment,42,1137.59,349796.52,Sold,C1010,307.4890953682786
190431,19,2025-11-01,Apartment,50,1227.01,328156.51,Sold,C1839,267.4440387608903
200049,20,2025-11-01,Apartment,5,802.5,269776.61,Sold,C1844,336.170230529595
200116,20,2025-11-01,Apartment,16,645.44,214742.16,Sold,C0806,332.706618740704
200145,20,2025-11-01,Office,18,1868.01,566409.84,Sold,C0117,303.21563589060014
200164,20,2025-11-01,Apartment,18,1868.01,642233.35,Sold,C0182,343.8061627079084
200182,20,2025-11-01,Apartment,19,759.72,223726.64,Sold,C1683,294.4856526088559
200246,20,2025-11-01,Apartment,30,1703.94,569890.18,Available,,334.45437045905373
200255,20,2025-11-01,Apartment,30,1703.94,503479.89,Sold,C1426,295.4798232332124
200262,20,2025-11-01,Apartment,30,1703.94,570549.18,Sold,C0153,334.8411211662383
200270,20,2025-11-01,Office,31,1414.44,432022.48,Available,,305.43711999095046
200288,20,2025-11-01,Apartment,32,1630.81,505190.92,Available,,309.7791404271497
200330,20,2025-11-01,Apartment,36,1484.99,464470.15,Sold,C1086,312.7766180243638
200340,20,2025-11-01,Apartment,37,632.35,205480.89,Available,,324.9480351071401
200408,20,2025-11-01,Apartment,46,1227.49,375996.1,Sold,C1780,306.312963853066
200426,20,2025-11-01,Apartment,48,860.8,245686.16,Available,,285.4160780669145
200501,20,2025-11-01,Office,58,1208.52,391528.7,Sold,C0904,323.97370337272037
1006,1,2025-12-01,Apartment,6,736.63,198841.7,Sold,C0121,269.93429537216787
1008,1,2025-12-01,Office,8,775.69,246050.4,Sold,C0058,317.20197501579236
2019,2,2025-12-01,Apartment,19,649.8,177555.06,Sold,C0007,273.24570637119115
3003,3,2025-12-01,Apartment,3,675.19,233142.8,Sold,C0112,345.29954531317105
3044,3,2025-12-01,Apartment,44,720.38,197869.36,Sold,C0007,274.673588939171
4019,4,2025-12-01,Apartment,19,733.19,226578.51,Sold,C0162,309.03109698713837
5037,5,2025-12-01,Apartment,37,606.33,147343.69,Available,,243.00907096795473
10041,1,2025-12-01,Apartment,5,753.87,224039.9,Sold,C0835,297.186384920477
10061,1,2025-12-01,Apartment,8,763.88,255059.25,Available,,333.8996308320679
10064,1,2025-12-01,Apartment,8,763.88,267545.27,Available,,350.2451563072734
10200,1,2025-12-01,Office,24,1146.11,371108.69,Sold,C0525,323.7984922913159
10212,1,2025-12-01,Apartment,24,1146.11,332901.57,Sold,C0666,290.46214586732515
10239,1,2025-12-01,Apartment,27,725.12,212299.67,Sold,C1284,292.7786711165049
10252,1,2025-12-01,Office,29,757.2,280255.58,Sold,C0908,370.12094558901214
10276,1,2025-12-01,Apartment,30,753.29,217191.25,Sold,C1756,288.32355400974393
10325,1,2025-12-01,Apartment,34,1469.14,419517.32,Available,,285.5529901847339
10345,1,2025-12-01,Apartment,37,758.3,212665.55,Sold,C0701,280.45041540287485
10380,1,2025-12-01,Apartment,43,1159.2,380589.52,Available,,328.32084195997237
20023,2,2025-12-01,Apartment,3,645.84,194560.69,Sold,C0235,301.25215223584786
20056,2,2025-12-01,Apartment,6,967.84,276986.59,Sold,C0739,286.1904756984626
20063,2,2025-12-01,Apartment,8,715.54,228175.89,Sold,C1763,318.88628168935355
20066,2,2025-12-01,Apartment,8,715.54,193247.56,Available,,270.0723369762697
20080,2,2025-12-01,Apartment,10,788.79,247002.06,Sold,C0421,313.14045563457955
20105,2,2025-12-01,Apartment,12,1610.5,483688.37,Sold,C1451,300.33428748835763
20108,2,2025-12-01,Apartment,13,782.33,254517.05,Sold,C1316,325.33208492579854
20114,2,2025-12-01,Apartment,14,1296.39,364395.62,Available,,281.08487415052565
20116,2,2025-12-01,Apartment,14,1296.39,379142.42,Sold,C0494,292.46015473738606
20121,2,2025-12-01,Apartment,15,1603.33,545362.91,Available,,340.1438942700505
20123,2,2025-12-01,Apartment,15,1603.33,484411.77,Sold,C1944,302.1285512028092
20147,2,2025-12-01,Apartment,17,1397.4,421336.89,Sold,C0647,301.51487762988404
20196,2,2025-12-01,Apartment,22,653.41,187153.56,Available,,286.4259194074165
20218,2,2025-12-01,Apartment,24,785.12,191362.48,Sold,C1697,243.7366007744039
20237,2,2025-12-01,Apartment,26,1577.79,581627.97,Sold,C1369,368.6345901545833
20248,2,2025-12-01,Apartment,27,1211.51,338051.96,Sold,C1328,279.0335696775099
20262,2,2025-12-01,Apartment,31,629.92,213840.74,Available,,339.4728536957074
20275,2,2025-12-01,Apartment,33,931.4,323223.26,Sold,C0339,347.0294824994632
20353,2,2025-12-01,Apartment,42,786.45,234308.2,Sold,C1723,297.93146417445485
20470,2,2025-12-01,Apartment,55,579.26,170336.43,Sold,C0495,294.0586783137106
20487,2,2025-12-01,Apartment,57,789.52,236588.93,Sold,C0031,299.66173117843755
20489,2,2025-12-01,Apartment,57,789.52,227269.77,Sold,C0327,287.85815432161314
30008,3,2025-12-01,Apartment,1,689.75,199928.99,Sold,C1089,289.85718013773106
30043,3,2025-12-01,Apartment,5,701.19,240775.59,Sold,C1371,343.381380225046
30093,3,2025-12-01,Apartment,9,1125.84,340383.54,Sold,C1260,302.3374014069495
30110,3,2025-12-01,Office,10,784.09,229122.78,Sold,C1683,292.21489879988263
30179,3,2025-12-01,Office,19,1602.22,548316.4,Sold,C0952,342.2229157044601
30202,3,2025-12-01,Apartment,21,1122.15,326871.64,Sold,C1693,291.2905048344695
30228,3,2025-12-01,Apartment,26,923.9,290397.87,Sold,C1985,314.3174261283689
30231,3,2025-12-01,Apartment,27,1117.14,348620.64,Available,,312.0653096299479
30269,3,2025-12-01,Apartment,29,666.0,201414.57,Sold,C0298,302.4242792792793
30294,3,2025-12-01,Office,36,733.45,223416.12,Sold,C1099,304.60988479105595
30307,3,2025-12-01,Office,37,659.12,177964.95,Sold,C0818,270.00386879475667
30335,3,2025-12-01,Apartment,41,965.5,246752.31,Available,,255.56945624029
30354,3,2025-12-01,Apartment,44,673.86,229430.73,Available,,340.4723978274419
30365,3,2025-12-01,Apartment,45,1598.85,478845.33,Sold,C1901,299.4935922694437
30377,3,2025-12-01,Apartment,46,1599.81,451305.59,Sold,C0002,282.0994930648015
30396,3,2025-12-01,Apartment,48,783.39,226226.94,Available,,288.77945850725695
30432,3,2025-12-01,Apartment,50,713.67,223479.12,Sold,C0001,313.14069527933077
40044,4,2025-12-01,Apartment,4,783.03,219176.28,Sold,C0353,279.90789624918585
40129,4,2025-12-01,Apartment,15,760.39,241793.69,Sold,C1493,317.9864148660556
40144,4,2025-12-01,Apartment,18,1294.91,331484.76,Available,,255.9905784958028
40161,4,2025-12-01,Apartment,20,1609.62,493358.4,Available,,306.50613188205915
40181,4,2025-12-01,Apartment,22,737.92,221931.4,Sold,C0113,300.75265611448395
40249,4,2025-12-01,Apartment,30,1307.35,366344.49,Sold,C0384,280.21913795081656
40266,4,2025-12-01,Apartment,31,793.1,215499.41,Available,,271.71782877316855
40298,4,2025-12-01,Apartment,34,795.1,226963.84,Sold,C0895,285.4532008552383
40300,4,2025-12-01,Office,35,777.82,187305.08,Sold,C1748,240.80774472242933
50025,5,2025-12-01,Apartment,5,821.43,272621.22,Sold,C1165,331.88612541543404
50109,5,2025-12-01,Apartment,13,791.13,228756.4,Sold,C0943,289.15146688913325
50140,5,2025-12-01,Apartment,18,1267.03,383350.47,Sold,C1358,302.5583214288533
50232,5,2025-12-01,Apartment,31,1008.52,316398.13,Sold,C0786,313.7251913695316
50241,5,2025-12-01,Apartment,32,1051.39,356271.34,Sold,C1510,338.85745536860725
50263,5,2025-12-01,Apartment,35,605.55,223340.65,Sold,C1097,368.8228057138139
50277,5,2025-12-01,Apartment,36,627.56,174036.19,Sold,C1528,277.3219931161961
50343,5,2025-12-01,Apartment,44,806.03,240727.61,Available,,298.6583749984492
50366,5,2025-12-01,Apartment,44,806.03,226621.01,Sold,C1521,281.1570413011923
50381,5,2025-12-01,Apartment,46,1272.95,315056.1,Sold,C0381,247.5007659373895
50401,5,2025-12-01,Apartment,47,1241.14,387349.97,Sold,C0582,312.0920846963275
50417,5,2025-12-01,Apartment,48,788.04,240777.19,Available,,305.5393000355312
50423,5,2025-12-01,Apartment,48,788.04,245774.19,Sold,C0130,311.8803487132633
50434,5,2025-12-01,Apartment,50,1261.07,354560.73,Available,,281.15864305708646
50447,5,2025-12-01,Apartment,52,1755.18,600255.95,Sold,C0192,341.99110632527714
60070,6,2025-12-01,Apartment,7,1075.42,272177.18,Sold,C1432,253.08919305945582
60071,6,2025-12-01,Apartment,7,1075.42,355403.13,Available,,330.47844563054434
60139,6,2025-12-01,Apartment,12,1678.17,525586.98,Sold,C0889,313.1905468456712
60158,6,2025-12-01,Office,13,581.47,208297.48,Sold,C0205,358.225669424046
60185,6,2025-12-01,Apartment,17,1502.18,360572.24,Available,,240.03264588797612
60215,6,2025-12-01,Apartment,20,1897.17,574185.82,Sold,C0256,302.65385811498174
60219,6,2025-12-01,Apartment,20,1897.17,526760.59,Sold,C0291,277.6559770605691
60260,6,2025-12-01,Office,27,830.65,249999.7,Available,,300.968759405285
60305,6,2025-12-01,Office,33,1131.0,267225.51,Sold,C0523,236.2736604774536
60317,6,2025-12-01,Apartment,35,999.85,255065.59,Sold,C1288,255.10385557833675
60322,6,2025-12-01,Apartment,35,999.85,314903.31,Sold,C0933,314.95055258288744
60354,6,2025-12-01,Apartment,40,1640.68,483705.16,Sold,C1388,294.81992832240286
60368,6,2025-12-01,Apartment,41,940.72,291458.17,Available,,309.8245705417127
60394,6,2025-12-01,Apartment,47,550.99,169119.0,Sold,C1578,306.9366050200548
70022,7,2025-12-01,Apartment,5,1144.09,338846.39,Sold,C0182,296.1710966794571
70053,7,2025-12-01,Apartment,9,926.11,289279.39,Sold,C1058,312.3596441027524
70069,7,2025-12-01,Apartment,10,1495.37,469951.83,Sold,C1602,314.2712706554231
70093,7,2025-12-01,Apartment,13,604.6,190112.97,Sold,C1988,314.4442110486272
70159,7,2025-12-01,Apartment,19,751.07,237334.62,Sold,C1479,315.99533998162616
70171,7,2025-12-01,Apartment,19,751.07,229319.93,Sold,C1727,305.3243106501391
70283,7,2025-12-01,Apartment,34,1487.05,479080.93,Sold,C0069,322.16867623818973
70313,7,2025-12-01,Apartment,38,1755.26,492244.23,Available,,280.43949614302153
70332,7,2025-12-01,Apartment,39,1298.32,349589.05,Sold,C0684,269.26262400640826
70363,7,2025-12-01,Apartment,42,702.08,208194.97,Sold,C1684,296.54023757976296
70371,7,2025-12-01,Apartment,43,498.61,173233.18,Sold,C0219,347.4322215759812
70401,7,2025-12-01,Apartment,47,1033.08,312842.27,Sold,C1102,302.8248247957564
70435,7,2025-12-01,Office,51,648.27,160146.36,Sold,C0596,247.03651256420935
70472,7,2025-12-01,Apartment,55,601.23,153831.9,Sold,C1580,255.86198293498327
70502,7,2025-12-01,Apartment,58,1629.83,535798.14,Sold,C0128,328.7448016050754
80001,8,2025-12-01,Apartment,1,1109.29,313855.45,Sold,C1087,282.93363322485555
80006,8,2025-12-01,Apartment,1,1109.29,343480.35,Sold,C0710,309.6398146562215
80008,8,2025-12-01,Apartment,1,1109.29,359701.01,Sold,C0902,324.26237503267856
80064,8,2025-12-01,Apartment,6,1370.17,392405.21,Sold,C1392,286.39162293729976
80066,8,2025-12-01,Apartment,7,1352.74,450542.24,Sold,C0830,333.0590061652646
80077,8,2025-12-01,Apartment,9,1869.81,623455.64,Sold,C1022,333.4326161481648
80086,8,2025-12-01,Apartment,9,1869.81,630466.93,Sold,C1519,337.1823500783502
80121,8,2025-12-01,Apartment,14,685.93,211248.28,Sold,C0539,307.9735249952619
80128,8,2025-12-01,Apartment,15,534.85,157988.27,Available,,295.3879966345704
80140,8,2025-12-01,Office,17,1109.27,330111.23,Available,,297.59321896382306
80290,8,2025-12-01,Office,34,1684.75,599958.23,Sold,C1308,356.11113221546225
80301,8,2025-12-01,Apartment,34,1684.75,460742.05,Available,,273.4779937676213
80341,8,2025-12-01,Apartment,38,1565.91,448751.85,Available,,286.5757610590647
80344,8,2025-12-01,Apartment,39,1290.89,344279.2,Sold,C0970,266.6990990711834
80419,8,2025-12-01,Apartment,48,480.99,122725.68,Sold,C1434,255.15224848749452
80427,8,2025-12-01,Apartment,49,1081.0,300111.63,Sold,C0971,277.6240795559667
80475,8,2025-12-01,Apartment,55,1300.05,360107.58,Available,,276.99517710857276
90100,9,2025-12-01,Apartment,16,924.6,301111.41,Sold,C0153,325.6666774821544
90103,9,2025-12-01,Apartment,16,924.6,279569.54,Sold,C1930,302.3680943110534
90105,9,2025-12-01,Apartment,16,924.6,290945.79,Available,,314.6720635950681
90107,9,2025-12-01,Apartment,17,1481.32,448326.14,Sold,C1794,302.6531336915724
90138,9,2025-12-01,Apartment,21,1261.65,322402.24,Sold,C0847,255.54015772995677
90175,9,2025-12-01,Apartment,26,1038.39,274444.3,Sold,C1786,264.297903485203
90302,9,2025-12-01,Office,37,731.44,232892.02,Sold,C1505,318.40208356119433
90319,9,2025-12-01,Apartment,38,1260.31,369333.99,Available,,293.0501146543311
90336,9,2025-12-01,Apartment,40,1090.32,335497.43,Sold,C0598,307.7054717880989
90362,9,2025-12-01,Apartment,43,1908.91,475625.61,Available,,249.16083524105377
90382,9,2025-12-01,Apartment,45,786.13,249761.11,Sold,C1548,317.70967906071513
90389,9,2025-12-01,Office,46,662.32,218823.87,Available,,330.38994745742235
90407,9,2025-12-01,Apartment,52,1126.02,341208.08,Sold,C1947,303.02133177030606
90418,9,2025-12-01,Apartment,53,599.72,168105.15,Sold,C1652,280.3060594944307
90432,9,2025-12-01,Apartment,55,1182.51,329392.09,Available,,278.55332301629585
90503,9,2025-12-01,Apartment,58,838.34,289916.64,Available,,345.8222678149677
100002,10,2025-12-01,Apartment,1,1006.89,345031.43,Sold,C0838,342.6704307322548
100025,10,2025-12-01,Apartment,4,1765.37,581087.19,Sold,C1123,329.1588675461801
100059,10,2025-12-01,Office,6,842.66,258394.11,Sold,C0281,306.64100586238817
100061,10,2025-12-01,Apartment,8,1054.86,294829.76,Sold,C0907,279.4965777449141
100130,10,2025-12-01,Office,17,647.35,172208.75,Available,,266.02108596586083
100220,10,2025-12-01,Apartment,27,777.35,192322.86,Sold,C0700,247.4083231491606
100262,10,2025-12-01,Office,31,1499.0,494246.62,Sold,C0058,329.71755837224816
100284,10,2025-12-01,Apartment,33,1010.7,256264.72,Sold,C0650,253.5517166320372
100312,10,2025-12-01,Apartment,37,1177.85,423654.2,Sold,C1865,359.6843401112196
100338,10,2025-12-01,Apartment,40,1322.98,519106.96,Sold,C0426,392.37702761946514
100342,10,2025-12-01,Apartment,41,1750.64,487726.42,Available,,278.598923822145
100391,10,2025-12-01,Apartment,45,1119.1,388898.15,Sold,C1749,347.50973996961847
100410,10,2025-12-01,Apartment,48,1421.82,450915.03,Sold,C1946,317.13932143309285
100418,10,2025-12-01,Office,50,1138.32,401935.35,Sold,C0735,353.0952192705039
110001,11,2025-12-01,Apartment,1,1902.88,551096.05,Sold,C1216,289.61156247372406
110012,11,2025-12-01,Apartment,2,938.0,333788.69,Sold,C0606,355.8514818763326
110021,11,2025-12-01,Apartment,3,1479.84,416304.72,Sold,C0055,281.31738566331495
110137,11,2025-12-01,Apartment,14,524.68,156613.99,Sold,C0886,298.49430128840436
110195,11,2025-12-01,Apartment,23,1098.83,322447.96,Available,,293.44662959693494
110230,11,2025-12-01,Apartment,28,868.85,240965.61,Sold,C0199,277.33856246762963
110281,11,2025-12-01,Apartment,34,680.07,183121.51,Sold,C0465,269.26861940682574
110286,11,2025-12-01,Apartment,34,680.07,223537.47,Sold,C0557,328.697736997662
110310,11,2025-12-01,Office,38,788.47,213799.71,Sold,C0066,271.15769781982823
110358,11,2025-12-01,Apartment,42,808.59,224518.89,Sold,C0277,277.6671613549512
110395,11,2025-12-01,Apartment,47,1456.74,498632.69,Sold,C1807,342.2935389980367
110404,11,2025-12-01,Apartment,48,661.7,220504.09,Sold,C1769,333.2387637902372
110418,11,2025-12-01,Apartment,49,1095.85,337603.6,Sold,C1797,308.0746452525437
110492,11,2025-12-01,Apartment,58,1159.31,259231.73,Sold,C0969,223.60863789667994
110497,11,2025-12-01,Apartment,59,782.92,243787.47,Available,,311.38235068717114
110526,11,2025-12-01,Apartment,62,1938.82,644513.43,Available,,332.42561454905564
110529,11,2025-12-01,Apartment,62,1938.82,648020.11,Sold,C0245,334.23428167648365
110534,11,2025-12-01,Apartment,62,1938.82,518507.57,Sold,C0119,267.4346097110614
